Search_Rank,MIM_Raw,MIM_ID,Entry_Prefix,Entry_Type,Title,Included_Titles,Cytogenetic_Location,Genomic_Coordinates_GRCh38,Entrez_Gene_ID_Raw,Title_Symbol_Candidate,Is_Gene_Search_Hit,Relation_Class,Mechanism_Tag,Age_Scope,Hemorrhagic_Flag,Venous_Predominant_Flag,Gene_Phenotype_Link_Status,Evidence_Layer,Linked_Gene_Symbols,Gene_Target_Status,Target_Eligible_Strict,Include_Extended_Sensitivity,Decision_Reason,Evidence_URL,Source_File,Search_Term,Download_Date,Search_Truncated,Reported_Hits,Exported_Hits
780,#245340,245340,#,Phenotype_known_molecular_basis,ERYTHROCYTE LACTATE TRANSPORTER DEFECT,,1p13.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
781,#251290,251290,#,Phenotype_known_molecular_basis,PSEUDO-TORCH SYNDROME 1; PTORCH1,,5q13.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
782,#254500,254500,#,Phenotype_known_molecular_basis,"MYELOMA, MULTIPLE","AMYLOIDOSIS, SYSTEMIC, INCLUDED; AL, INCLUDED","11q13.3, 13q33.3",,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
783,#259900,259900,#,Phenotype_known_molecular_basis,"HYPEROXALURIA, PRIMARY, TYPE I; HP1",,2q37.3,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
784,#607822,607822,#,Phenotype_known_molecular_basis,ALZHEIMER DISEASE 3; AD3,"ALZHEIMER DISEASE, FAMILIAL, 3, WITH SPASTIC PARAPARESIS AND UNUSUAL PLAQUES, INCLUDED","14q24.2, 19q13.32",,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
785,#300291,300291,#,Phenotype_known_molecular_basis,ECTODERMAL DYSPLASIA AND IMMUNODEFICIENCY 1; EDAID1,,Xq28,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
786,#309900,309900,#,Phenotype_known_molecular_basis,"MUCOPOLYSACCHARIDOSIS, TYPE II; MPS2",,Xq28,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
787,#242500,242500,#,Phenotype_known_molecular_basis,"ICHTHYOSIS, CONGENITAL, AUTOSOMAL RECESSIVE 4B; ARCI4B",,2q35,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
788,#612422,612422,#,Phenotype_known_molecular_basis,"CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 3; RCM3",,1q32.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
789,#619445,619445,#,Phenotype_known_molecular_basis,"DIARRHEA 12, WITH MICROVILLUS ATROPHY; DIAR12",,11q12.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
790,#619472,619472,#,Phenotype_known_molecular_basis,VISS SYNDROME; VISS,,12p11.21,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
791,#620658,620658,#,Phenotype_known_molecular_basis,"AMYLOIDOSIS, HEREDITARY SYSTEMIC 5; AMYLD5",,12q15,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
792,#621270,621270,#,Phenotype_known_molecular_basis,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 31; CMH31",,1p36.11,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
793,#621373,621373,#,Phenotype_known_molecular_basis,"MOLYBDENUM COFACTOR DEFICIENCY, TYPE B2; MOCODB2",,20q13.13,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
794,#621384,621384,#,Phenotype_known_molecular_basis,DEVELOPMENTAL DELAY WITH VARIABLE CARDIAC AND RENAL CONGENITAL ANOMALIES AND DYSMORPHIC FACIES; DEDCRF,,12q13.3,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
795,#621511,621511,#,Phenotype_known_molecular_basis,LETHAL CONGENITAL CONTRACTURE SYNDROME 12; LCCS12,,6p12.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
796,%613219,613219,%,Phenotype_or_locus_molecular_basis_unknown,FASTING PLASMA GLUCOSE LEVEL QUANTITATIVE TRAIT LOCUS 2; FGQTL2,"BIRTH WEIGHT QUANTITATIVE TRAIT LOCUS 1, INCLUDED; BWQTL1, INCLUDED",7p15-p13,7:20900001-45400000,100379216,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
797,%613339,613339,%,Phenotype_or_locus_molecular_basis_unknown,"EPILEPSY, HOT WATER, 1; HWE1",,10q21.3-q22.3,10:62800001-80300000,100415903,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
798,%605750,605750,%,Phenotype_or_locus_molecular_basis_unknown,EXUDATIVE VITREORETINOPATHY 3; EVR3,,11p13-p12,11:31000001-43400000,81864,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
799,106280,106280,,Phenotype_or_other_entry_uncertain,ANKYLOGLOSSIA WITH OR WITHOUT TOOTH ANOMALIES; ANKG,,,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
802,*155555,155555,*,Gene_entry,MELANOCORTIN 1 RECEPTOR; MC1R,,16q24.3,16:89918862-89920972,4157,MC1R,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
803,*159540,159540,*,Gene_entry,LEUKEMIA-INHIBITORY FACTOR; LIF,,22q12.2,22:30240453-30246759,3976,LIF,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
804,*165070,165070,*,Gene_entry,FMS-RELATED TYROSINE KINASE 1; FLT1,,13q12.3,13:28300346-28495128,2321,FLT1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
805,*105850,105850,*,Gene_entry,ANGIOGENIN; ANG,,14q11.2,14:20684177-20694186,283,ANG,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
806,*106195,106195,*,Gene_entry,"SOLUTE CARRIER FAMILY 4 (ANION EXCHANGER), MEMBER 3; SLC4A3",,2q35,2:219627630-219641971,6508,SLC4A3,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
807,*107720,107720,*,Gene_entry,APOLIPOPROTEIN C-III; APOC3,"APOC3/APOA1 FUSION GENE, INCLUDED",11q23.3,11:116829907-116833072,345,APOC3,true,Excluded,thrombophilia,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
808,*107770,107770,*,Gene_entry,LOW DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN 1; LRP1,,12q13.3,12:57128483-57213361,4035,LRP1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
809,*114760,114760,*,Gene_entry,CARBONIC ANHYDRASE IV; CA4,,17q23.1,17:60149973-60179021,762,CA4,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
810,*120325,120325,*,Gene_entry,"COLLAGEN, TYPE XV, ALPHA-1; COL15A1",,9q22.33,9:98943907-99070787,1306,COL15A1,true,Excluded,arteriopathy_or_small_vessel,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
811,*172860,172860,*,Gene_entry,"SERPIN PEPTIDASE INHIBITOR, CLADE F, MEMBER 1; SERPINF1",,17p13.3,17:1762060-1777565,5176,SERPINF1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
812,*173510,173510,*,Gene_entry,CD36 ANTIGEN; CD36,,7q21.11,7:80602207-80679274,948,CD36,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
813,*176790,176790,*,Gene_entry,"PROCOLLAGEN-PROLINE, 2-OXOGLUTARATE-4-DIOXYGENASE, BETA SUBUNIT; P4HB",,17q25.3,17:81843166-81860535,5034,P4HB,true,Excluded,arteriopathy_or_small_vessel,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
814,*179820,179820,*,Gene_entry,RENIN; REN,,1q32.1,1:204154819-204166337,5972,REN,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
815,*188840,188840,*,Gene_entry,TITIN; TTN,,2q31.2,2:178525989-178807423,7273,TTN,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
816,*600133,600133,*,Gene_entry,"LAMININ, ALPHA-4; LAMA4",,6q21,6:112107931-112254985,3910,LAMA4,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
817,*600228,600228,*,Gene_entry,"SODIUM CHANNEL, EPITHELIAL 1, ALPHA SUBUNIT; SCNN1A",,12p13.31,12:6346847-6377359,6337,SCNN1A,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
818,*600713,600713,*,Gene_entry,"11-BETA-HYDROXYSTEROID DEHYDROGENASE, TYPE I; HSD11B1",,1q32.2,1:209686179-209734929,3290,HSD11B1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
819,*600715,600715,*,Gene_entry,THROMBOSPONDIN IV; THBS4,,5q14.1,5:79991332-80083287,7060,THBS4,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
820,*600870,600870,*,Gene_entry,G PROTEIN-COUPLED RECEPTOR KINASE 5; GRK5,,10q26.11,10:119207571-119459745,2869,GRK5,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
821,*609415,609415,*,Gene_entry,MICRO RNA 17 HOST GENE; MIR17HG,"MIR17-92 CLUSTER, INCLUDED",13q31.3,13:91347687-91354577,407975,MIR17HG,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
822,*609599,609599,*,Gene_entry,ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 1; ANKRD1,,10q23.31,10:90912096-90921087,27063,ANKRD1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
823,*609841,609841,*,Gene_entry,"SOLUTE CARRIER FAMILY 8 (SODIUM/LITHIUM/CALCIUM EXCHANGER), MEMBER B1; SLC8B1",,12q24.13,12:113298771-113335109,80024,SLC8B1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
824,*611024,611024,*,Gene_entry,ZINC FINGER PROTEIN 667; ZNF667,,19q13.43,19:56439329-56478093,63934,ZNF667,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
825,*611651,611651,*,Gene_entry,"PHOSPHOLIPASE A2, GROUP III; PLA2G3",,22q12.2,22:31134807-31140508,50487,PLA2G3,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
826,*611761,611761,*,Gene_entry,LIPASE MATURATION FACTOR 1; LMF1,,16p13.3,16:853634-981613,64788,LMF1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
827,*611861,611861,*,Gene_entry,ADP-DEPENDENT GLUCOKINASE; ADPGK,,15q24.1,15:72751294-72783758,83440,ADPGK,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
828,*613516,613516,*,Gene_entry,RUN DOMAIN- AND CYSTEINE-RICH DOMAIN-CONTAINING BECLIN-1-INTERACTING PROTEIN; RUBCN,,3q29,3:197668867-197749820,9711,RUBCN,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
829,*616241,616241,*,Gene_entry,METEORIN-LIKE PROTEIN; METRNL,,17q25.3,17:83079609-83095122,284207,METRNL,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
